,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
2067,1.9249037919166767e-08,8.664621020670893e-09,2.5849626883456267e-09,7.872513196893748e-10,1.3265961940067683e-10,3.0902440328883785e-11,1.7670347607010028e-12,4.878234101390877e-12,4.7959236408601225e-12,6.051436261811372e-12,6.165752370473898e-12,5.222365508789073e-12,3.033110654998561e-12,1.951812843292711e-12,2.195191185945522e-13,0.8439610004425049,5.812475204467773,28.47431945800781,46.37692642211914,41.51742935180664,20.554119110107425,11.447850227355955,2.1203532218933105,9.151596813694596e-09,1.4021934724439689e-08,4.142837539689027e-08,3.5902029793533075e-08,1.5670002184720033e-08,2.114330932556641e-08,4.014251331341256e-08,7.180460670497268e-08,9.555709838867188,11.38300609588623,24.34895133972168,21.323944091796875,10.92626953125,15.652230262756348,22.140718460083008,36.42554473876953,1,0.00329747247889,0.0092603171958943,0.0181611087208402,0.0267556747645724,0.0393507850732018,0.0494157018229519,0.0685822298466107,0.0059630268018505,0.014864526415355,0.023460272094022,0.0360579914118777,0.0461257453920579,0.0652995247256478,0.0089022886907362,0.017499693398327,0.0301014368635273,0.0401737683472683,0.0593596115364991,0.0085987442829406,0.0212048304668558,0.0312826675423156,0.0504840004291299,0.0126083851327435,0.0226900266872892,0.0419034463907861,0.0100845265822501,0.0293105470397718,0.0192317050224096
2089,5.557381665965977e-09,2.660363929152254e-09,7.689282544021124e-10,3.0172533915795436e-10,6.222179715908993e-11,1.5298368474803148e-11,1.2679437578003159e-12,1.825674594141402e-12,1.3759165248122818e-12,1.859641780843635e-12,1.8481813301995938e-12,2.0362238371124386e-12,1.4526458378197329e-12,9.976725392005226e-13,1.7653424295299702e-13,0.5576398968696594,3.782625436782837,17.83631134033203,25.219650268554688,26.660863876342773,16.102275848388672,9.158624649047852,2.9612269401550293,6.558801945999448e-09,6.982641576058768e-09,1.0595964994308817e-08,1.0828784979821648e-08,1.4240288948030866e-08,8.694933661956838e-09,1.2350447775588693e-08,1.4342062648609044e-08,8.016420364379883,9.53597640991211,13.470749855041504,14.239391326904297,16.033100128173828,10.265089988708496,13.76192569732666,16.63945960998535,1,0.0052025845640019,0.0106076674936428,0.0195831519802864,0.0262408899214275,0.0372744087952331,0.0468712599672964,0.0634432865328872,0.0054053812379675,0.0143820327009826,0.021041177908478,0.0320780449103974,0.0416788388587375,0.0582599317699869,0.0089773493654739,0.0156375752193275,0.0266772893559974,0.0362816315100258,0.0528712005794061,0.0066611609741156,0.0177041799884306,0.0273131783985941,0.0439146950270182,0.0110443214754849,0.0206557754841767,0.0372644347516605,0.009613647160643,0.0262309088794476,0.0166214532288305
2097,9.05674557571956e-09,3.295180572848721e-09,1.2727101594833812e-09,3.451935959297714e-10,7.064505230802709e-11,1.1618284459502526e-11,1.803590046409176e-12,1.914846319700514e-12,2.265640799969937e-12,2.313453031574375e-12,3.049901694043844e-12,2.3033723366150398e-12,1.6235510115134022e-12,7.384486902170528e-13,2.2780372423494843e-13,0.4699301421642303,3.922982215881348,14.197282791137695,26.49348258972168,22.090723037719727,13.098467826843262,5.413323402404785,1.4495168924331665,9.204081941049937e-09,1.3047650959663317e-08,1.0385731386008956e-08,1.0664972904805836e-08,1.2267095783613511e-08,9.021281499599354e-09,9.23617005099686e-09,1.726951559533063e-08,9.247639656066896,11.25723361968994,9.355836868286133,9.11376953125,9.9402494430542,7.475747585296631,7.967774868011475,13.467884063720703,1,0.0018957285934328,0.0093527486912428,0.0162681457419377,0.0255976104522983,0.0367051712427508,0.0490395776060219,0.0614414842409183,0.0074571523151572,0.0143728604073623,0.023703032075093,0.0348118649648025,0.0471482321823875,0.0595526921293945,0.0069164494014658,0.0162487518425235,0.0273618157052985,0.039705039823676,0.0521186853834354,0.0093333513573361,0.0204492362525494,0.032797597229451,0.0452185361903406,0.011118006876971,0.0234714307469555,0.0359003362283585,0.0123566484056991,0.0247922249246322,0.0124393873103903
2131,2.5048224827628477e-08,1.1281187539680104e-08,3.4926213032804303e-09,1.3510276231087912e-09,3.2637648139655084e-10,7.637403903748563e-11,1.7086622915163385e-12,6.038027716703809e-12,6.198830945075562e-12,7.897398880685191e-12,8.418987729186256e-12,9.166577219499315e-12,7.66598069745772e-12,5.025740674319268e-12,2.461650403916965e-13,1.6347194910049438,11.11060905456543,41.44697952270508,57.66218566894531,59.23062515258789,37.11497116088867,19.83088493347168,3.474260091781616,4.1278159557123224e-08,2.7663494606144926e-08,3.7587696510854585e-08,5.16305789233229e-08,5.414394621539032e-08,3.3179176739395195e-08,1.8226085529704505e-08,1.7047442568696173e-08,28.804800033569336,20.684946060180664,25.967721939086918,31.560840606689453,33.98917388916016,23.64644432067871,15.1919527053833,14.526449203491213,1,0.0029717175374744,0.0089540659289536,0.0176182981213284,0.0245265959809756,0.0346796896955207,0.0448441344517791,0.0704518643694347,0.0059825075797526,0.0146473474692471,0.0215564496093752,0.0317112402627213,0.0418779977480179,0.0674942776391697,0.0086655992374741,0.0155759507295112,0.0257336146773965,0.0359044855143039,0.0615366176242607,0.0069112843422733,0.0170718224083772,0.0272473638549283,0.0528992269877482,0.0101617370313571,0.0203399098081091,0.0460047620600548,0.0101802769261232,0.0358597890603174,0.0256888901868039
2326,1.7437711274936871e-09,1.1243490583012772e-09,5.318251949937292e-10,2.929967102272002e-10,1.0052363108581376e-10,2.6896995047875905e-11,3.62362418716844e-12,1.9337108954006757e-13,4.622641245483061e-13,8.408747331246913e-13,1.3358499419482972e-12,2.0537157044420162e-12,2.392911606710624e-12,1.769753614488945e-12,4.881855011386327e-13,0.045615367591381,1.6061300039291382,8.059969902038574,16.44364356994629,21.78236389160156,18.33070182800293,10.860603332519531,4.032902240753174,4.879336046315075e-09,3.779192070396675e-09,1.4911312185006411e-09,2.3623258904592603e-09,2.2823583023523493e-09,3.914688129214028e-09,4.172046708106336e-09,1.8910943921923717e-09,15.154044151306152,10.7890043258667,5.657776832580566,6.8388447761535645,6.874207496643066,11.822626113891602,12.675344467163086,5.939764499664307,1,-0.0030049124303443,0.0001681458190451,0.0055351039631123,0.0097678343482669,0.0172736088612263,0.0263686204321566,0.0398791142509488,0.0031730566461599,0.0085398743539734,0.0127723718905056,0.0202774687757249,0.0293712056234127,0.0428788883649102,0.0053669631391244,0.0095997042959729,0.0171055127248881,0.0262005907805907,0.0397112347158393,0.0042329592442385,0.0117396273382163,0.0208365576282952,0.0343515928881813,0.0075070411441064,0.0166050629555781,0.030123013798023,0.0090991560657775,0.02262108806697,0.0135247158314659
2348,1.716391584416499e-09,2.8923829997751227e-09,9.204916273652939e-10,4.2935816013667244e-10,1.0710252129619846e-10,3.97813101904454e-11,6.154594195395546e-12,5.831047992545246e-14,4.2932571018249044e-13,2.05319463687792e-12,2.2467945472864903e-12,2.960147101396804e-12,2.5516474783798815e-12,2.6649734936184943e-12,9.405214237631632e-13,0.025225780904293,0.5915138125419617,11.232651710510254,21.38157844543457,28.58674049377441,19.6208553314209,14.077547073364258,4.5472731590271,7.16854886562146e-09,5.328827601402963e-09,9.694351987832306e-09,1.2520427361550901e-08,8.502269110977068e-09,1.1964386814611316e-08,1.1906405639194872e-08,7.703144788706595e-09,9.42544937133789,7.708757877349853,12.71805477142334,15.220451354980469,11.92967128753662,13.77523422241211,12.76854419708252,9.989425659179688,1,-0.0112624799329471,-0.0150606160436107,-0.0067647505663715,-0.0013138544074976,0.0084605689436265,0.0153166514262903,0.0279812823121479,-0.0037987804593719,0.004498072065094,0.0099487727400154,0.0197211697057136,0.0265745471573911,0.0392313989157666,0.0082967107570073,0.0137470336549472,0.0235181882672244,0.0303702617124072,0.0430237674797575,0.00545094460631,0.015224448159435,0.0220791143021848,0.0347394571718944,0.009774314700274,0.0166301711707181,0.0292940597724271,0.0068569710609865,0.0195253357490236,0.0126700610148759
2373,5.872674790907695e-09,2.8795048567786807e-09,1.2370652280324632e-09,5.500889743714764e-10,1.486229056490984e-10,4.781687545918345e-11,5.119824269400608e-12,7.808093906679081e-13,1.5067643313604329e-12,2.089177355418803e-12,3.052804320100022e-12,3.8096773999352066e-12,3.529131197346769e-12,3.164450255652152e-12,7.266788082729847e-13,0.2425309270620346,4.178401947021484,18.78495216369629,33.86981964111328,37.00146865844727,24.933425903320312,16.494060516357422,4.273475646972656,9.350129559493324e-09,1.147307138182896e-08,1.09053459595998e-08,9.408332779514694e-09,1.0905185199305834e-08,1.2634006729683732e-08,7.579600946883147e-09,9.709962611736957e-09,17.122394561767578,19.250926971435547,17.9404296875,17.269874572753906,18.2268009185791,20.145538330078125,13.952489852905272,18.026994705200195,1,-0.0016119279501612,0.0036227435371025,0.0097578599005748,0.0155721702852859,0.0248183674730781,0.0326913784711652,0.0478365546780141,0.0052346409190465,0.0113696090185297,0.0171836669045034,0.0264292381104629,0.0343014988645107,0.0494446699951846,0.0061353332488762,0.0119501009009277,0.0211975298181837,0.0290720780123626,0.0442214747034313,0.0058151940095816,0.0150641557216522,0.022940836649101,0.0380964775426077,0.0092497720012377,0.0171279275978233,0.0322884366618807,0.00787940392602,0.0230455474594582,0.0151688979804648
2424,5.0896917791476434e-09,2.863939752018041e-09,7.757809949993089e-10,2.1584192766432864e-10,6.447885281257726e-11,7.081953079524084e-12,1.6353836687632572e-12,1.694156316969786e-12,1.2450750066367309e-12,1.9789048871787784e-12,1.8510438407753904e-12,1.4479502666309152e-12,1.5012373939457537e-12,4.615695304265033e-13,2.2987520090569924e-13,0.2130269408226013,1.4264696836471558,12.736214637756348,22.76776695251465,21.379539489746094,15.965912818908691,5.0483717918396,2.9992668628692627,5.632682320566573e-09,9.601059502983844e-09,8.217390323750351e-09,1.2776803615111021e-08,1.8021767189679853e-08,7.645496680197539e-09,1.0179983078728584e-08,1.0943088213366536e-08,7.9857177734375,9.741236686706545,9.095688819885254,11.71385669708252,15.606690406799316,7.85945463180542,8.70970630645752,10.570691108703612,1,0.0053348601129506,0.0095534930270121,0.0190039047719588,0.0280874745235516,0.0365129939891452,0.0515443586183508,0.0612624209013993,0.0042188479341809,0.0136704306106473,0.0227560242357949,0.031184208301618,0.0462222087781723,0.0559458453702421,0.0094521278134568,0.0185389561193732,0.0269689084356711,0.0420115532846742,0.0517392092871445,0.0090884208933828,0.0175212470258361,0.0325723599088007,0.0423077719041934,0.008434169193499,0.0234908930554111,0.033232129124633,0.0150597075840448,0.0248049123859165,0.0097488465295773
2465,3.4311704588674274e-09,2.1375849701410488e-10,1.3351185434995472e-10,5.3811684275206766e-11,1.1770736295380058e-11,1.2168720024685607e-11,2.4189222673498545e-12,6.682464911283992e-13,8.395401344604704e-13,1.4996971763395209e-13,3.266773245143295e-13,3.7753459213030194e-13,2.880068416828002e-13,8.537389545315578e-13,4.644112785306964e-13,0.12122842669487,1.2306487560272217,1.3208521604537964,6.486180305480957,8.047993659973145,5.956679821014404,8.179450988769531,4.295677185058594,3.4402503068520222e-09,2.475542437707645e-09,4.852539481348116e-10,5.564721461404075e-10,1.178511177535313e-09,2.913899344036963e-09,1.949965522385355e-09,1.0013516682505495e-09,6.451014041900635,4.363236427307129,1.737331748008728,1.5333369970321655,3.444288492202759,6.469871044158936,5.2275471687316895,3.162838935852051,1,0.0013796377024012,0.0213077487727963,0.0246080934106888,0.0309175230408753,0.0412900708907134,0.0410655136514748,0.0518553015966688,0.0199286969137714,0.0232292443470207,0.0295391453301407,0.0399127068291686,0.0396881245008377,0.05047927525881,0.0033020760585975,0.009616109195551,0.0199999180149337,0.0197750683333625,0.0305813427531242,0.0063142336335966,0.0166989447755303,0.0164740680113028,0.027282021685451,0.010385806232131,0.0101608913249442,0.02097140069143,-0.0002249386447479,0.0105879005559631,0.0108128134486117
2520,8.727083944393144e-09,3.570140405528832e-09,1.5045515944223096e-09,5.846531037079217e-10,2.4334009807169816e-10,5.477656522812069e-11,3.769164234196376e-12,2.196424899597593e-12,2.1850774228199255e-12,2.5408089261019784e-12,3.684462891034857e-12,4.052115414043822e-12,5.8294541069314746e-12,3.698494635551164e-12,5.941793823453778e-13,0.755351722240448,6.529146194458008,19.04247665405273,33.925289154052734,35.1209716796875,30.89350128173828,15.523845672607422,3.960450172424317,1.7345438863003437e-08,1.213228095764407e-08,1.2501137014453434e-08,1.7773050586811223e-08,1.6516155554313627e-08,1.8319081362960787e-08,1.5851966850277677e-08,7.917547506508527e-09,21.854860305786133,16.099990844726562,16.025663375854492,19.970033645629883,18.60385131835937,20.64691734313965,16.603557586669922,10.441573143005373,1,0.0032174046653235,0.0098118501223911,0.0161046312879966,0.0228972042115705,0.0291130018390558,0.0395075302617369,0.0576159826626145,0.0065946536416595,0.0128878944104148,0.0196812494554639,0.0258980229977254,0.0362947390828413,0.0544086639452296,0.006293775684302,0.0130882945569494,0.0193066667125529,0.0297071958951561,0.0478311724292786,0.0067950786158216,0.0130144724406071,0.0234177986466705,0.0415499048730777,0.0062199438815629,0.0166253655551574,0.0347646415278056,0.0104064977974681,0.0285508713187594,0.0181497660814084
2539,4.8649006600953726e-08,2.2440865166117877e-08,7.1585275485119845e-09,2.297448453703055e-09,5.254447987823595e-10,8.11540279421763e-11,3.2699214429915413e-12,9.610729746756252e-12,1.2115141355406587e-11,1.5721556001491166e-11,1.717059827655021e-11,1.539566391040026e-11,1.2149669291472431e-11,5.210254536841541e-12,4.2851762719828273e-13,4.2958526611328125,35.73623275756836,100.67218017578124,130.56149291992188,106.86710357666016,61.62929534912109,25.107759475708008,4.12324333190918,8.82442705574249e-08,8.780853022472003e-08,8.652500582684297e-08,8.941724161104504e-08,8.023248199151568e-08,7.955718217544927e-08,7.503192733793186e-08,7.640726096269645e-08,59.83106994628906,67.00701904296875,64.89461517333984,65.26139068603516,62.129302978515625,58.61466979980469,55.76738357543945,60.1212272644043,2,0.0014456342655121,0.0073081171154608,0.0158403438476312,0.0241829430051364,0.0348038851254553,0.0479239488744025,0.0696672311100965,0.0058625447869401,0.0143950392190717,0.0227381036567032,0.0333599293210491,0.0464815348729894,0.0682284683612756,0.0085332145634386,0.0168778087348504,0.0275027633617436,0.0406300617811334,0.0623908794551608,0.0083457961493584,0.0189740017494902,0.0321079792157494,0.0538863537041339,0.0106298888765274,0.0237685522456951,0.0455610474751299,0.0131419837842731,0.0349480842658634,0.0218161203454742
2596,1.4998041697467102e-09,1.2558626361069967e-09,2.637735307953193e-10,2.1327410670846087e-10,5.544001022150802e-11,3.5620267152536294e-11,8.662658264324552e-12,4.258737026224813e-12,3.6888973321304313e-13,8.866139159652286e-13,6.487736780094734e-13,1.5056727566131745e-12,1.3635946755422013e-12,2.51471976922546e-12,1.7004205118617557e-12,0.4890592694282532,0.3450565338134765,4.482183933258057,7.30937910079956,17.664894104003906,12.75636100769043,13.386999130249023,7.795538425445557,1.4628227518187487e-09,4.717234602935605e-09,7.248884603683336e-09,7.903079080051612e-09,1.735302901373359e-09,2.387460895647564e-09,2.8577944455321362e-09,1.6469388075535107e-09,2.904433012008667,9.480182647705078,11.564403533935549,13.26683521270752,3.090942144393921,5.536650657653809,4.697890281677246,4.217120170593262,1,0.0211796857545669,0.0224621954196529,0.0335936083179776,0.0350899412041759,0.0444695541537237,0.0475097666704374,0.0570980402701425,0.0012831200995168,0.0124227613838197,0.01392060115586,0.0233118246687901,0.026356602033926,0.0359618438404284,0.0111398188518437,0.012637706788574,0.0220293635087481,0.0250743299152948,0.0346803240077483,0.0014980988417283,0.0108922176410853,0.0139384043872525,0.023549603133597,0.0093942720915063,0.0124405653183056,0.0220522822882985,0.0030466492888709,0.0126606330386088,0.0096143545995137
2618,2.569283097386688e-08,1.2581123698396368e-08,5.003521152957546e-09,2.073219595999376e-09,6.19633289122845e-10,2.2861017245912047e-10,4.6410306153710223e-11,5.800760045915343e-12,6.422852701082338e-12,8.947335927711464e-12,1.2257497100653936e-11,1.4391872242558446e-11,1.487766507213273e-11,1.5494808561222758e-11,7.447194770582309e-12,3.154365539550781,23.62017250061035,71.3701400756836,101.75040435791016,96.6520004272461,64.45024871826172,45.067291259765625,19.644441604614254,5.1948742196827886e-08,4.134481557116487e-08,4.073298498497024e-08,4.8086960191540136e-08,5.964702864957871e-08,6.491131898656023e-08,6.667875851462668e-08,3.956298044727191e-08,50.37695693969727,46.28709411621094,45.93289566040039,54.95386505126953,61.6805419921875,61.3072624206543,63.68511962890625,46.03238296508789,1,0.0024524791124807,0.0078128991660986,0.014650530372618,0.0210965262082395,0.0297968842643717,0.0368642525241963,0.0479543045670809,0.0053605227664446,0.0121984895533274,0.0186450117661047,0.0273464035241362,0.0344148848204748,0.0455071774140427,0.0068384139526925,0.0132858168773331,0.0219891041628705,0.029059723043277,0.04015645050291,0.0064479887496656,0.015152968771134,0.0222257258405102,0.0333271884104958,0.0087058306348552,0.0157799985418478,0.0268849770632376,0.007075139875521,0.0181834023638413,0.0111096917514432
2712,3.0774771175856586e-08,1.3472211790599433e-08,3.533743297978731e-09,7.985238581476041e-10,1.4238488166284924e-10,1.3310685019474187e-11,6.273651845419004e-13,9.830592936910245e-12,7.570293350522839e-12,9.246372764670774e-12,8.293015579807772e-12,5.186461937006781e-12,3.193898487699465e-12,8.209319183639929e-13,7.334643282270668e-14,1.9162843227386477,8.307267189025879,39.49382400512695,67.90776062011719,53.97734069824219,28.510644912719727,9.78701114654541,0.6911583542823792,2.2457570025835597e-08,7.177593630558476e-08,1.1563391666413737e-07,2.4337994730672108e-08,1.891954326538325e-08,3.496197820140878e-08,3.941094206538765e-08,8.522960825985137e-08,13.756834983825684,35.97889709472656,47.39232635498047,16.250696182250977,15.229676246643066,19.75404167175293,22.890342712402344,41.81563949584961,2,0.0051222272177622,0.0113352373739604,0.0212376049562571,0.0320128709997406,0.0442110650260437,0.0604844066501377,0.0806601910712226,0.0062133709148364,0.0161171310218674,0.0268950539575974,0.0390976918371925,0.0553793367746201,0.0755691860052084,0.0099047519858628,0.0206851397146568,0.0328923114009532,0.0491828893162597,0.0693883956748216,0.0107825968799517,0.0229950509770406,0.0392972807775436,0.0595245534174715,0.012215482881665,0.0285267714533799,0.0487732606434994,0.0163169745198969,0.036579571465595,0.0202746982629942
